0;0;485251040
0;18;0
1;18;487351070
1;18;487851090
2;18;487851107
2;18;488351122
0;18;0
0;19;0
1;19;490451160
1;19;490951180
2;19;490951197
2;19;491451212
0;19;0
0;20;0
1;20;493551251
1;20;494051271
2;20;494051288
2;20;494551303
0;20;0
0;21;0
1;21;496651345
1;21;497151364
2;21;497151381
2;21;497651396
0;21;0
0;22;0
1;22;499751436
1;22;500251455
2;22;500251472
2;22;500751487
0;22;0
0;23;0
1;23;502851527
1;23;503351547
2;23;503351564
2;23;503851579
0;23;0
0;24;0
1;24;505951618
1;24;506451638
2;24;506451655
2;24;506951670
0;24;0
0;25;0
1;25;509051710
1;25;509551730
2;25;509551747
2;25;510051762
0;25;0
0;26;0
1;26;512151800
1;26;512651820
2;26;512651837
2;26;513151852
0;26;0
0;26;515151889
