0;0;294665040
0;18;0
1;18;296765069
1;18;297265089
2;18;297265106
2;18;297765121
0;18;0
0;19;0
1;19;299865160
1;19;300365180
2;19;300365197
2;19;300865212
0;19;0
0;20;0
1;20;302965251
1;20;303465271
2;20;303465290
2;20;303965305
0;20;0
0;21;0
1;21;306065345
1;21;306565364
2;21;306565381
2;21;307065396
0;21;0
0;22;0
1;22;309165437
1;22;309665456
2;22;309665473
2;22;310165488
0;22;0
0;23;0
1;23;312265527
1;23;312765546
2;23;312765563
2;23;313265578
0;23;0
0;24;0
1;24;315365617
1;24;315865637
2;24;315865654
2;24;316365669
0;24;0
0;25;0
1;25;318465710
1;25;318965730
2;25;318965747
2;25;319465762
0;25;0
0;25;321465797
