0;0;106814024
0;1;0
1;1;108814047
1;1;109314067
2;1;109314083
2;1;109814098
0;1;0
0;2;0
1;2;111814131
1;2;112314151
2;2;112314168
2;2;112814182
0;2;0
0;3;0
1;3;114814216
1;3;115314236
2;3;115314253
2;3;115814268
0;3;0
0;4;0
1;4;117814301
1;4;118314321
2;4;118314337
2;4;118814352
0;4;0
0;5;0
1;5;120814385
1;5;121314405
2;5;121314422
2;5;121814437
0;5;0
0;5;123814472
