0;0;888020039
0;8;0
1;8;890020064
1;8;890520084
2;8;890520100
2;8;891020114
0;8;0
0;9;0
1;9;893020148
1;9;893520168
2;9;893520184
2;9;894020200
0;9;0
0;10;0
1;10;896020234
1;10;896520254
2;10;896520271
2;10;897020286
0;10;0
0;11;0
1;11;899020321
1;11;899520343
2;11;899520360
2;11;900020375
0;11;0
0;12;0
1;12;902020410
1;12;902520430
2;12;902520447
2;12;903020462
0;12;0
0;13;0
1;13;905020497
1;13;905520517
2;13;905520534
2;13;906020549
0;13;0
0;14;0
1;14;908020584
1;14;908520604
2;14;908520621
2;14;909020636
0;14;0
0;15;0
1;15;911020671
1;15;911520691
2;15;911520708
2;15;912020723
0;15;0
0;15;914020758
