1229882008;2452;-2156;16064;1
0;2500;-2124;16192;1
0;2408;-2100;16184;1
0;2476;-2044;15940;1
0;2408;-2144;15924;1
0;2468;-2044;16008;1
0;2432;-2056;16000;1
0;2432;-2056;16000;1
0;2508;-2076;16100;1
0;2468;-1976;16020;1
0;2516;-2108;16160;1
0;2476;-1984;16152;1
0;2524;-2000;16100;1
0;2448;-1972;16152;1
0;2420;-1948;16056;1
0;2436;-2080;16116;1
0;2536;-2176;16056;1
0;2536;-2176;16056;1
0;2464;-2136;16084;1
0;2452;-2116;16212;1
0;2488;-2056;16128;1
0;2560;-2152;16092;1
0;2312;-2096;16164;1
0;2476;-2100;16176;1
0;2444;-2068;16256;1
0;2488;-2088;16260;1
0;2412;-2140;16136;1
0;2412;-2140;16136;1
0;2532;-2108;15952;1
0;2532;-2108;15952;1
0;2472;-2108;15920;1
0;2492;-2132;16060;1
0;2444;-2044;16076;1
0;2452;-2064;16112;1
0;2464;-2156;16068;1
0;2560;-2164;16108;1
0;2592;-2104;16132;1
0;2592;-2104;16132;1
0;2488;-2044;16072;1
0;2516;-2156;16088;1
0;2552;-2184;16020;1
0;2560;-2220;16080;1
0;2504;-2220;16072;1
0;2460;-2172;16096;1
0;2464;-2060;16176;1
0;2516;-2092;16056;1
0;2456;-2064;16156;1
0;2456;-2064;16156;1
0;2516;-2088;16048;1
0;2552;-2104;16024;1
0;2492;-2128;16080;1
0;2416;-2064;16168;1
0;2464;-2136;16080;1
0;2544;-2132;15984;1
0;2524;-2096;16056;1
0;2456;-2124;16124;1
0;2444;-2156;16092;1
0;2424;-2120;16052;1
0;2424;-2120;16052;1
0;2552;-2164;16064;1
0;2568;-1992;16072;1
0;2528;-2028;16092;1
0;2520;-2124;15936;1
0;2516;-2200;16060;1
0;2404;-2168;16096;1
0;2484;-2100;16136;1
0;2504;-2172;16120;1
0;2448;-2100;15964;1
0;2448;-2100;15964;1
0;2452;-2092;15980;1
0;2420;-2028;16004;1
0;2440;-2096;16164;1
0;2380;-2072;16136;1
0;2472;-2112;16100;1
0;2448;-2200;16128;1
0;2440;-2200;16104;1
0;2508;-2112;16072;1
0;2476;-2096;16040;1
0;2476;-2096;16040;1
0;2460;-2180;16076;1
0;2452;-2180;16208;1
0;2360;-2196;16156;1
0;2356;-2120;16064;1
0;2436;-2124;16048;1
0;2476;-2092;16124;1
0;2404;-2112;16064;1
0;2484;-2120;16172;1
0;2428;-2124;16240;1
0;2428;-2124;16240;1
0;2508;-2148;16120;1
0;2384;-2096;16084;1
0;2472;-2036;16140;1
0;2544;-2136;16032;1
0;2416;-2152;15996;1
0;2464;-2072;16044;1
0;2512;-2008;16088;1
0;2424;-2056;16136;1
0;2476;-2068;16068;1
0;2476;-2068;16068;1
0;2508;-2092;15992;1
0;2536;-2096;16184;1
0;2332;-2096;16132;1
0;2352;-2116;16212;1
0;2460;-1984;16060;1
0;2476;-2036;15964;1
0;2472;-2152;16124;1
0;2548;-2108;16124;1
0;2392;-2076;16208;1
0;2392;-2076;16208;1
0;2460;-2056;16160;1
0;2576;-2108;16224;1
0;2520;-2076;16212;1
0;2368;-2060;16176;1
0;2488;-2028;16136;1
0;2408;-2116;16056;1
0;2452;-2056;16052;1
0;2392;-2092;16088;1
0;2380;-2072;15984;1
0;2380;-2072;15984;1
0;2424;-2104;16140;1
0;2536;-2072;16128;1
0;2368;-2104;16112;1
0;2412;-2112;16084;1
0;2468;-2092;16192;1
0;2472;-2116;16160;1
0;2472;-2164;16132;1
0;2424;-2084;16088;1
0;2576;-2024;16104;1
0;2576;-2024;16104;1
0;2532;-2104;16048;1
0;2512;-2036;16076;1
0;2464;-2088;16128;1
0;2540;-2080;16132;1
0;2524;-2016;16228;1
0;2448;-2036;16044;1
0;2380;-2076;16044;1
0;2500;-2004;16160;1
0;2524;-2036;16180;1
0;2480;-2008;16144;1
0;2480;-2008;16144;1
0;2524;-2060;16184;1
0;2424;-2064;16228;1
0;2396;-1988;16164;1
0;2468;-2004;16152;1
0;2432;-2080;16008;1
0;2524;-1952;15996;1
0;2468;-1992;16200;1
0;2464;-2008;16176;1
0;2496;-2060;16140;1
0;2496;-2060;16140;1
0;2512;-1980;16192;1
0;2484;-2044;16140;1
0;2492;-2052;16104;1
0;2496;-1976;16100;1
0;2488;-2024;16176;1
0;2476;-2064;16092;1
0;2448;-1988;16072;1
0;2448;-2008;16028;1
0;2496;-2028;16200;1
0;2496;-2028;16200;1
0;2500;-2008;16096;1
0;2524;-2020;16072;1
0;2564;-2056;16144;1
0;2556;-1976;16000;1
0;2512;-2048;15996;1
0;2444;-2032;16104;1
0;2444;-2080;16188;1
0;2428;-1964;16040;1
0;2452;-1968;15984;1
0;2452;-1968;15984;1
0;2444;-2000;16020;1
0;2328;-2024;16148;1
0;2428;-2008;16140;1
0;2468;-2056;16092;1
0;2500;-1952;16132;1
0;2468;-2032;16208;1
0;2480;-1956;16196;1
0;2412;-2024;16224;1
0;2488;-2020;16212;1
0;2488;-2020;16212;1
0;2432;-1992;16240;1
0;2448;-1900;16052;1
0;2452;-1984;16216;1
0;2524;-1952;16204;1
0;2464;-2048;16056;1
0;2404;-2036;16068;1
0;2496;-1912;16004;1
0;2408;-2064;16176;1
0;2508;-2036;16124;1
0;2508;-2036;16124;1
0;2524;-2084;16088;1
0;2520;-2156;16056;1
0;2592;-2196;16148;1
0;2576;-2048;16128;1
0;2568;-2100;16084;1
0;2600;-1992;16216;1
0;2488;-2016;16044;1
0;2544;-2008;16004;1
0;2436;-2036;16032;1
0;2436;-2036;16032;1
0;2408;-2036;16136;1
0;2512;-2032;16064;1
0;2536;-1992;16116;1
0;2472;-1992;16064;1
0;2448;-2044;16096;1
0;2508;-2000;16136;1
0;2500;-2132;16040;1
0;2552;-2156;15892;1
0;2656;-2100;16104;1
0;2656;-2100;16104;1
0;2548;-2152;16120;1
0;2524;-2040;15924;1
0;2540;-2084;15984;1
0;2608;-2096;15948;1
0;2572;-1964;15944;1
0;2572;-1984;15908;1
0;2500;-2092;15948;1
0;2496;-2080;16016;1
0;2472;-2072;16120;1
0;2472;-2072;16120;1
0;2512;-2084;15976;1
0;2448;-2036;15964;1
0;2496;-2000;16072;1
0;2448;-2056;16024;1
0;2496;-2032;15868;1
0;2552;-2012;15996;1
0;2484;-2048;16192;1
0;2464;-2096;16260;1
0;2632;-2048;16164;1
0;2500;-2168;16156;1
0;2500;-2168;16156;1
0;2452;-2180;16060;1
0;2424;-2156;16084;1
0;2428;-2124;15920;1
0;2456;-2088;15932;1
0;2628;-2076;15948;1
0;2512;-2092;15976;1
0;2512;-2108;15976;1
0;2536;-2148;16052;1
0;2408;-2132;16144;1
0;2408;-2132;16144;1
0;2496;-2084;16156;1
0;2544;-2124;16044;1
0;2468;-2096;16088;1
0;2436;-2144;16204;1
0;2476;-2056;16128;1
0;2476;-2080;16080;1
0;2472;-2120;16104;1
0;2456;-2120;16076;1
0;2460;-2104;16092;1
0;2460;-2104;16092;1
0;2500;-2060;16032;1
0;2500;-2108;16008;1
0;2512;-2076;16012;1
0;2508;-2060;16100;1
0;2424;-2068;16100;1
0;2464;-2064;16048;1
0;2424;-2092;16012;1
0;2420;-2124;16164;1
0;2436;-2104;16008;1
0;2436;-2104;16008;1
0;2408;-2028;16008;1
0;2492;-2020;16120;1
0;2508;-2124;16096;1
0;2452;-2168;16104;1
0;2452;-2044;16044;1
0;2500;-2028;16112;1
0;2520;-2112;16124;1
0;2416;-2076;16204;1
0;2496;-1964;16152;1
0;2496;-1964;16152;1
0;2524;-1940;16088;1
0;2400;-2056;16032;1
0;2428;-2108;15960;1
0;2472;-1956;16000;1
0;2400;-2068;16024;1
0;2412;-2108;15976;1
0;2432;-2136;16088;1
0;2468;-2116;16024;1
0;2448;-2116;16028;1
0;2448;-2116;16028;1
0;2408;-2116;16016;1
0;2408;-2124;16016;1
0;2448;-2080;16064;1
0;2492;-2032;16280;1
0;2516;-2056;16244;1
0;2368;-2116;16216;1
0;2420;-2048;16240;1
0;2508;-1976;16180;1
0;2456;-2056;16004;1
0;2456;-2056;16004;1
0;2484;-2100;16044;1
0;2560;-2104;16132;1
0;2444;-2156;16096;1
0;2532;-2120;16076;1
0;2492;-2012;16124;1
0;2460;-2088;16184;1
0;2444;-2088;16124;1
0;2528;-2048;16048;1
0;2488;-2020;16044;1
0;2488;-2020;16044;1
0;2548;-2044;16048;1
0;2460;-2000;16072;1
0;2520;-1988;16084;1
0;2444;-2024;16156;1
0;2464;-1964;16216;1
0;2484;-2036;16164;1
0;2552;-2032;16196;1
0;2468;-2008;16072;1
0;2544;-1964;16176;1
0;2452;-1948;16196;1
0;2452;-1948;16196;1
0;2532;-2004;16088;1
