0;0;1369186042
0;13;0
1;13;1371286073
1;13;1371786093
2;13;1371786110
2;13;1372286126
0;13;0
0;14;0
1;14;1374386166
1;14;1374886186
2;14;1374886203
2;14;1375386219
0;14;0
0;15;0
1;15;1377486258
1;15;1377986278
2;15;1377986295
2;15;1378486310
0;15;0
0;16;0
1;16;1380586351
1;16;1381086371
2;16;1381086388
2;16;1381586404
0;16;0
0;17;0
1;17;1383686444
1;17;1384186464
2;17;1384186481
2;17;1384686497
0;17;0
0;18;0
1;18;1386786537
1;18;1387286557
2;18;1387286574
2;18;1387786590
0;18;0
0;19;0
1;19;1389886630
1;19;1390386650
2;19;1390386667
2;19;1390886683
0;19;0
0;20;0
1;20;1392986723
1;20;1393486743
2;20;1393486760
2;20;1393986776
0;20;0
0;20;1395986811
