0;0;5092038
0;16;0
1;16;7192066
1;16;7692085
2;16;7692101
2;16;8192116
0;16;0
0;17;0
1;17;10292154
1;17;10792174
2;17;10792190
2;17;11292205
0;17;0
0;18;0
1;18;13392243
1;18;13892263
2;18;13892280
2;18;14392295
0;18;0
0;19;0
1;19;16492334
1;19;16992354
2;19;16992371
2;19;17492385
0;19;0
0;20;0
1;20;19592424
1;20;20092443
2;20;20092460
2;20;20592475
0;20;0
0;21;0
1;21;22692514
1;21;23192534
2;21;23192551
2;21;23692566
0;21;0
0;22;0
1;22;25792605
1;22;26292624
2;22;26292640
2;22;26792655
0;22;0
0;23;0
1;23;28892694
1;23;29392714
2;23;29392730
2;23;29892745
0;23;0
0;23;31892780
