0;0;900875037
0;12;0
1;12;902975065
1;12;903475085
2;12;903475102
2;12;903975117
0;12;0
0;13;0
1;13;906075157
1;13;906575177
2;13;906575194
2;13;907075209
0;13;0
0;14;0
1;14;909175249
1;14;909675269
2;14;909675286
2;14;910175301
0;14;0
0;15;0
1;15;912275342
1;15;912775362
2;15;912775379
2;15;913275394
0;15;0
0;16;0
1;16;915375434
1;16;915875454
2;16;915875471
2;16;916375486
0;16;0
0;17;0
1;17;918475525
1;17;918975544
2;17;918975561
2;17;919475576
0;17;0
0;18;0
1;18;921575616
1;18;922075636
2;18;922075653
2;18;922575668
0;18;0
0;19;0
1;19;924675707
1;19;925175729
2;19;925175746
2;19;925675761
0;19;0
0;20;0
1;20;927775800
1;20;928275820
2;20;928275837
2;20;928775852
0;20;0
0;20;930775887
