0;0;1073218039
0;13;0
1;13;1075318068
1;13;1075818088
2;13;1075818105
2;13;1076318120
0;13;0
0;14;0
1;14;1078418159
1;14;1078918179
2;14;1078918196
2;14;1079418211
0;14;0
0;15;0
1;15;1081518251
1;15;1082018271
2;15;1082018288
2;15;1082518303
0;15;0
0;16;0
1;16;1084618343
1;16;1085118363
2;16;1085118380
2;16;1085618396
0;16;0
0;17;0
1;17;1087718436
1;17;1088218456
2;17;1088218473
2;17;1088718489
0;17;0
0;18;0
1;18;1090818529
1;18;1091318549
2;18;1091318566
2;18;1091818582
0;18;0
0;19;0
1;19;1093918621
1;19;1094418641
2;19;1094418658
2;19;1094918674
0;19;0
0;20;0
1;20;1097018714
1;20;1097518734
2;20;1097518751
2;20;1098018766
0;20;0
0;20;1100018801
