0;0;567041036
0;8;0
1;8;569141067
1;8;569641087
2;8;569641103
2;8;570141119
0;8;0
0;9;0
1;9;572241157
1;9;572741176
2;9;572741193
2;9;573241207
0;9;0
0;10;0
1;10;575341247
1;10;575841267
2;10;575841284
2;10;576341299
0;10;0
0;11;0
1;11;578441338
1;11;578941358
2;11;578941375
2;11;579441390
0;11;0
0;12;0
1;12;581541430
1;12;582041450
2;12;582041467
2;12;582541482
0;12;0
0;13;0
1;13;584641522
1;13;585141542
2;13;585141559
2;13;585641574
0;13;0
0;14;0
1;14;587741615
1;14;588241634
2;14;588241651
2;14;588741668
0;14;0
0;15;0
1;15;590841707
1;15;591341727
2;15;591341744
2;15;591841759
0;15;0
0;15;593841793
