0;0;484826041
0;8;0
1;8;486926069
1;8;487426089
2;8;487426105
2;8;487926121
0;8;0
0;9;0
1;9;490026160
1;9;490526179
2;9;490526196
2;9;491026211
0;9;0
0;10;0
1;10;493126250
1;10;493626270
2;10;493626287
2;10;494126302
0;10;0
0;11;0
1;11;496226341
1;11;496726361
2;11;496726378
2;11;497226393
0;11;0
0;12;0
1;12;499326432
1;12;499826452
2;12;499826469
2;12;500326484
0;12;0
0;13;0
1;13;502426524
1;13;502926543
2;13;502926560
2;13;503426575
0;13;0
0;14;0
1;14;505526613
1;14;506026633
2;14;506026650
2;14;506526665
0;14;0
0;15;0
1;15;508626705
1;15;509126725
2;15;509126742
2;15;509626757
0;15;0
0;15;511626792
