0;0;1726442039
0;10;0
1;10;1728542066
1;10;1729042086
2;10;1729042103
2;10;1729542118
0;10;0
0;11;0
1;11;1731642156
1;11;1732142176
2;11;1732142193
2;11;1732642208
0;11;0
0;12;0
1;12;1734742245
1;12;1735242265
2;12;1735242282
2;12;1735742297
0;12;0
0;13;0
1;13;1737842335
1;13;1738342355
2;13;1738342372
2;13;1738842387
0;13;0
0;14;0
1;14;1740942426
1;14;1741442446
2;14;1741442463
2;14;1741942478
0;14;0
0;15;0
1;15;1744042515
1;15;1744542535
2;15;1744542552
2;15;1745042567
0;15;0
0;16;0
1;16;1747142604
1;16;1747642624
2;16;1747642641
2;16;1748142657
0;16;0
0;17;0
1;17;1750242695
1;17;1750742715
2;17;1750742732
2;17;1751242747
0;17;0
0;18;0
1;18;1753342785
1;18;1753842805
2;18;1753842822
2;18;1754342837
0;18;0
0;19;0
1;19;1756442876
1;19;1756942896
2;19;1756942913
2;19;1757442928
0;19;0
0;20;0
1;20;1759542966
1;20;1760042986
2;20;1760043004
2;20;1760543019
0;20;0
0;21;0
1;21;1762643057
1;21;1763143078
2;21;1763143095
2;21;1763643111
0;21;0
0;22;0
1;22;1765743148
1;22;1766243168
2;22;1766243185
2;22;1766743200
0;22;0
0;23;0
1;23;1768843238
1;23;1769343258
2;23;1769343275
2;23;1769843290
0;23;0
0;24;0
1;24;1771943328
1;24;1772443348
2;24;1772443365
2;24;1772943380
0;24;0
0;25;0
1;25;1775043419
1;25;1775543439
2;25;1775543456
2;25;1776043472
0;25;0
0;25;1778043506
