0;0;3319991039
0;20;0
1;20;3321991065
1;20;3322491085
2;20;3322491102
2;20;3322991118
0;20;0
0;21;0
1;21;3324991153
1;21;3325491173
2;21;3325491190
2;21;3325991206
0;21;0
0;22;0
1;22;3327991241
1;22;3328491261
2;22;3328491278
2;22;3328991293
0;22;0
0;23;0
1;23;3330991328
1;23;3331491348
2;23;3331491365
2;23;3331991381
0;23;0
0;24;0
1;24;3333991416
1;24;3334491436
2;24;3334491453
2;24;3334991469
0;24;0
0;25;0
1;25;3336991504
1;25;3337491524
2;25;3337491541
2;25;3337991557
0;25;0
0;26;0
1;26;3339991592
1;26;3340491612
2;26;3340491629
2;26;3340991645
0;26;0
0;27;0
1;27;3342991680
1;27;3343491700
2;27;3343491717
2;27;3343991733
0;27;0
0;28;0
1;28;3345991768
1;28;3346491788
2;28;3346491805
2;28;3346991821
0;28;0
0;29;0
1;29;3348991856
1;29;3349491876
2;29;3349491893
2;29;3349991909
0;29;0
0;30;0
1;30;3351991944
1;30;3352491964
2;30;3352491981
2;30;3352991997
0;30;0
0;30;3354992033
